Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action 8,Action 9,Action 10,Action to Next Point
30,26,0,2,0,-2,-2,-2,-2,-2,1,-3,-2
30,27,2,0,-2,-2,-2,-2,-2,1,-3,-2,-2
30,28,0,-2,-2,-2,-2,-2,1,-3,-2,-2,-2
30,29,-2,-2,-2,-2,-2,1,-3,-2,-2,-2,-2
30,30,-2,-2,-2,-2,1,-3,-2,-2,-2,-2,-2
30,31,-2,-2,-2,1,-3,-2,-2,-2,-2,-2,-2
30,32,-2,-2,1,-3,-2,-2,-2,-2,-2,-2,-2
30,33,-2,1,-3,-2,-2,-2,-2,-2,-2,-2,-1
30,34,1,-3,-2,-2,-2,-2,-2,-2,-2,-1,-2
30,35,-3,-2,-2,-2,-2,-2,-2,-2,-1,-2,1
30,36,-2,-2,-2,-2,-2,-2,-2,-1,-2,1,-2
30,37,-2,-2,-2,-2,-2,-2,-1,-2,1,-2,-2
30,38,-2,-2,-2,-2,-2,-1,-2,1,-2,-2,-2
30,39,-2,-2,-2,-2,-1,-2,1,-2,-2,-2,-2
30,40,-2,-2,-2,-1,-2,1,-2,-2,-2,-2,-2
30,41,-2,-2,-1,-2,1,-2,-2,-2,-2,-2,2
30,42,-2,-1,-2,1,-2,-2,-2,-2,-2,2,-2
30,43,-1,-2,1,-2,-2,-2,-2,-2,2,-2,3
30,44,-2,1,-2,-2,-2,-2,-2,2,-2,3,-2
30,45,1,-2,-2,-2,-2,-2,2,-2,3,-2,0
30,46,-2,-2,-2,-2,-2,2,-2,3,-2,0,1
30,47,-2,-2,-2,-2,2,-2,3,-2,0,1,2
30,48,-2,-2,-2,2,-2,3,-2,0,1,2,1
30,49,-2,-2,2,-2,3,-2,0,1,2,1,0
30,50,-2,2,-2,3,-2,0,1,2,1,0,-2
30,51,2,-2,3,-2,0,1,2,1,0,-2,0
30,52,-2,3,-2,0,1,2,1,0,-2,0,1
30,53,3,-2,0,1,2,1,0,-2,0,1,2
30,54,-2,0,1,2,1,0,-2,0,1,2,-1
30,55,0,1,2,1,0,-2,0,1,2,-1,-2
30,56,1,2,1,0,-2,0,1,2,-1,-2,2
30,57,2,1,0,-2,0,1,2,-1,-2,2,2
30,58,1,0,-2,0,1,2,-1,-2,2,2,2
30,59,0,-2,0,1,2,-1,-2,2,2,2,2
30,60,-2,0,1,2,-1,-2,2,2,2,2,2
30,61,0,1,2,-1,-2,2,2,2,2,2,2
30,62,1,2,-1,-2,2,2,2,2,2,2,1
30,63,2,-1,-2,2,2,2,2,2,2,1,0
30,64,-1,-2,2,2,2,2,2,2,1,0,-2
30,65,-2,2,2,2,2,2,2,1,0,-2,-2
30,66,2,2,2,2,2,2,1,0,-2,-2,-2
30,67,2,2,2,2,2,1,0,-2,-2,-2,0
30,68,2,2,2,2,1,0,-2,-2,-2,0,0
30,69,2,2,2,1,0,-2,-2,-2,0,0,0
30,70,2,2,1,0,-2,-2,-2,0,0,0,2
30,71,2,1,0,-2,-2,-2,0,0,0,2,2
30,72,1,0,-2,-2,-2,0,0,0,2,2,-2
30,73,0,-2,-2,-2,0,0,0,2,2,-2,3
30,74,-2,-2,-2,0,0,0,2,2,-2,3,-2
30,75,-2,-2,0,0,0,2,2,-2,3,-2,2
30,76,-2,0,0,0,2,2,-2,3,-2,2,0
30,77,0,0,0,2,2,-2,3,-2,2,0,0
30,78,0,0,2,2,-2,3,-2,2,0,0,-1
30,79,0,2,2,-2,3,-2,2,0,0,-1,-1
30,80,2,2,-2,3,-2,2,0,0,-1,-1,-1
30,81,2,-2,3,-2,2,0,0,-1,-1,-1,-1
30,82,-2,3,-2,2,0,0,-1,-1,-1,-1,-2
30,83,3,-2,2,0,0,-1,-1,-1,-1,-2,2
30,84,-2,2,0,0,-1,-1,-1,-1,-2,2,-3
30,85,2,0,0,-1,-1,-1,-1,-2,2,-3,1
30,86,0,0,-1,-1,-1,-1,-2,2,-3,1,0
30,87,0,-1,-1,-1,-1,-2,2,-3,1,0,-2
30,88,-1,-1,-1,-1,-2,2,-3,1,0,-2,-1
30,89,-1,-1,-1,-2,2,-3,1,0,-2,-1,-2
30,90,-1,-1,-2,2,-3,1,0,-2,-1,-2,-2
30,91,-1,-2,2,-3,1,0,-2,-1,-2,-2,-2
30,92,-2,2,-3,1,0,-2,-1,-2,-2,-2,-2
30,93,2,-3,1,0,-2,-1,-2,-2,-2,-2,1
30,94,-3,1,0,-2,-1,-2,-2,-2,-2,1,-1
30,95,1,0,-2,-1,-2,-2,-2,-2,1,-1,-1
30,96,0,-2,-1,-2,-2,-2,-2,1,-1,-1,2
30,97,-2,-1,-2,-2,-2,-2,1,-1,-1,2,2
30,98,-1,-2,-2,-2,-2,1,-1,-1,2,2,2
30,99,-2,-2,-2,-2,1,-1,-1,2,2,2,0
30,100,-2,-2,-2,1,-1,-1,2,2,2,0,3
30,101,-2,-2,1,-1,-1,2,2,2,0,3,1
30,102,-2,1,-1,-1,2,2,2,0,3,1,2
30,103,1,-1,-1,2,2,2,0,3,1,2,2
30,104,-1,-1,2,2,2,0,3,1,2,2,2
30,105,-1,2,2,2,0,3,1,2,2,2,2
30,106,2,2,2,0,3,1,2,2,2,2,2
30,107,2,2,0,3,1,2,2,2,2,2,2
30,108,2,0,3,1,2,2,2,2,2,2,2
30,109,0,3,1,2,2,2,2,2,2,2,0
30,110,3,1,2,2,2,2,2,2,2,0,-2
30,111,1,2,2,2,2,2,2,2,0,-2,0
30,112,2,2,2,2,2,2,2,0,-2,0,-3
30,113,2,2,2,2,2,2,0,-2,0,-3,2
30,114,2,2,2,2,2,0,-2,0,-3,2,-1
30,115,2,2,2,2,0,-2,0,-3,2,-1,-2
30,116,2,2,2,0,-2,0,-3,2,-1,-2,-2
30,117,2,2,0,-2,0,-3,2,-1,-2,-2,-2
30,118,2,0,-2,0,-3,2,-1,-2,-2,-2,-2
30,119,0,-2,0,-3,2,-1,-2,-2,-2,-2,-2
30,120,-2,0,-3,2,-1,-2,-2,-2,-2,-2,-2
30,121,0,-3,2,-1,-2,-2,-2,-2,-2,-2,0
30,122,-3,2,-1,-2,-2,-2,-2,-2,-2,0,-3
30,123,2,-1,-2,-2,-2,-2,-2,-2,0,-3,-2
30,124,-1,-2,-2,-2,-2,-2,-2,0,-3,-2,-2
30,125,-2,-2,-2,-2,-2,-2,0,-3,-2,-2,2
30,126,-2,-2,-2,-2,-2,0,-3,-2,-2,2,2
30,127,-2,-2,-2,-2,0,-3,-2,-2,2,2,2
30,128,-2,-2,-2,0,-3,-2,-2,2,2,2,2
30,129,-2,-2,0,-3,-2,-2,2,2,2,2,2
30,130,-2,0,-3,-2,-2,2,2,2,2,2,2
30,131,0,-3,-2,-2,2,2,2,2,2,2,2
30,132,-3,-2,-2,2,2,2,2,2,2,2,-1
30,133,-2,-2,2,2,2,2,2,2,2,-1,3
30,134,-2,2,2,2,2,2,2,2,-1,3,-2
30,135,2,2,2,2,2,2,2,-1,3,-2,2
30,136,2,2,2,2,2,2,-1,3,-2,2,-1
30,137,2,2,2,2,2,-1,3,-2,2,-1,-1
30,138,2,2,2,2,-1,3,-2,2,-1,-1,0
30,139,2,2,2,-1,3,-2,2,-1,-1,0,-2
30,140,2,2,-1,3,-2,2,-1,-1,0,-2,-2
30,141,2,-1,3,-2,2,-1,-1,0,-2,-2,-2
30,142,-1,3,-2,2,-1,-1,0,-2,-2,-2,-2
30,143,3,-2,2,-1,-1,0,-2,-2,-2,-2,2
30,144,-2,2,-1,-1,0,-2,-2,-2,-2,2,-1
30,145,2,-1,-1,0,-2,-2,-2,-2,2,-1,3
30,146,-1,-1,0,-2,-2,-2,-2,2,-1,3,0
30,147,-1,0,-2,-2,-2,-2,2,-1,3,0,2
30,148,0,-2,-2,-2,-2,2,-1,3,0,2,0
30,149,-2,-2,-2,-2,2,-1,3,0,2,0,-2
30,150,-2,-2,-2,2,-1,3,0,2,0,-2,0
30,151,-2,-2,2,-1,3,0,2,0,-2,0,2
30,152,-2,2,-1,3,0,2,0,-2,0,2,2
30,153,2,-1,3,0,2,0,-2,0,2,2,2
30,154,-1,3,0,2,0,-2,0,2,2,2,2
30,155,3,0,2,0,-2,0,2,2,2,2,2
30,156,0,2,0,-2,0,2,2,2,2,2,0
30,157,2,0,-2,0,2,2,2,2,2,0,-2
30,158,0,-2,0,2,2,2,2,2,0,-2,-2
30,159,-2,0,2,2,2,2,2,0,-2,-2,0
30,160,0,2,2,2,2,2,0,-2,-2,0,-2
30,161,2,2,2,2,2,0,-2,-2,0,-2,-2
30,162,2,2,2,2,0,-2,-2,0,-2,-2,-1
30,163,2,2,2,0,-2,-2,0,-2,-2,-1,0
30,164,2,2,0,-2,-2,0,-2,-2,-1,0,1
30,165,2,0,-2,-2,0,-2,-2,-1,0,1,2
30,166,0,-2,-2,0,-2,-2,-1,0,1,2,2
30,167,-2,-2,0,-2,-2,-1,0,1,2,2,2
30,168,-2,0,-2,-2,-1,0,1,2,2,2,2
30,169,0,-2,-2,-1,0,1,2,2,2,2,2
30,170,-2,-2,-1,0,1,2,2,2,2,2,2
30,171,-2,-1,0,1,2,2,2,2,2,2,2
30,172,-1,0,1,2,2,2,2,2,2,2,2
30,173,0,1,2,2,2,2,2,2,2,2,2
30,174,1,2,2,2,2,2,2,2,2,2,2
30,175,2,2,2,2,2,2,2,2,2,2,2
30,176,2,2,2,2,2,2,2,2,2,2,2
30,177,2,2,2,2,2,2,2,2,2,2,2
30,178,2,2,2,2,2,2,2,2,2,2,2
30,179,2,2,2,2,2,2,2,2,2,2,2
30,180,2,2,2,2,2,2,2,2,2,2,2
30,181,2,2,2,2,2,2,2,2,2,2,0
30,182,2,2,2,2,2,2,2,2,2,0,2
30,183,2,2,2,2,2,2,2,2,0,2,2
30,184,2,2,2,2,2,2,2,0,2,2,2
30,185,2,2,2,2,2,2,0,2,2,2,2
30,186,2,2,2,2,2,0,2,2,2,2,2
30,187,2,2,2,2,0,2,2,2,2,2,-2
30,188,2,2,2,0,2,2,2,2,2,-2,-2
30,189,2,2,0,2,2,2,2,2,-2,-2,-2
30,190,2,0,2,2,2,2,2,-2,-2,-2,-2
30,191,0,2,2,2,2,2,-2,-2,-2,-2,-2
30,192,2,2,2,2,2,-2,-2,-2,-2,-2,-2
30,193,2,2,2,2,-2,-2,-2,-2,-2,-2,-2
30,194,2,2,2,-2,-2,-2,-2,-2,-2,-2,1
30,195,2,2,-2,-2,-2,-2,-2,-2,-2,1,1
30,196,2,-2,-2,-2,-2,-2,-2,-2,1,1,2
30,197,-2,-2,-2,-2,-2,-2,-2,1,1,2,-2
30,198,-2,-2,-2,-2,-2,-2,1,1,2,-2,3
30,199,-2,-2,-2,-2,-2,1,1,2,-2,3,-2
30,200,-2,-2,-2,-2,1,1,2,-2,3,-2,-2
30,201,-2,-2,-2,1,1,2,-2,3,-2,-2,0
30,202,-2,-2,1,1,2,-2,3,-2,-2,0,-1
30,203,-2,1,1,2,-2,3,-2,-2,0,-1,-1
30,204,1,1,2,-2,3,-2,-2,0,-1,-1,-2
30,205,1,2,-2,3,-2,-2,0,-1,-1,-2,-2
30,206,2,-2,3,-2,-2,0,-1,-1,-2,-2,-2
30,207,-2,3,-2,-2,0,-1,-1,-2,-2,-2,-2
30,208,3,-2,-2,0,-1,-1,-2,-2,-2,-2,-2
30,209,-2,-2,0,-1,-1,-2,-2,-2,-2,-2,-1
30,210,-2,0,-1,-1,-2,-2,-2,-2,-2,-1,2
30,211,0,-1,-1,-2,-2,-2,-2,-2,-1,2,2
30,212,-1,-1,-2,-2,-2,-2,-2,-1,2,2,-1
30,213,-1,-2,-2,-2,-2,-2,-1,2,2,-1,-2
30,214,-2,-2,-2,-2,-2,-1,2,2,-1,-2,-2
30,215,-2,-2,-2,-2,-1,2,2,-1,-2,-2,-1
30,216,-2,-2,-2,-1,2,2,-1,-2,-2,-1,2
30,217,-2,-2,-1,2,2,-1,-2,-2,-1,2,2
30,218,-2,-1,2,2,-1,-2,-2,-1,2,2,2
30,219,-1,2,2,-1,-2,-2,-1,2,2,2,2
30,220,2,2,-1,-2,-2,-1,2,2,2,2,2
30,221,2,-1,-2,-2,-1,2,2,2,2,2,1
30,222,-1,-2,-2,-1,2,2,2,2,2,1,2
30,223,-2,-2,-1,2,2,2,2,2,1,2,0
30,224,-2,-1,2,2,2,2,2,1,2,0,1
30,225,-1,2,2,2,2,2,1,2,0,1,2
30,226,2,2,2,2,2,1,2,0,1,2,2
30,227,2,2,2,2,1,2,0,1,2,2,2
30,228,2,2,2,1,2,0,1,2,2,2,2
30,229,2,2,1,2,0,1,2,2,2,2,2
30,230,2,1,2,0,1,2,2,2,2,2,2
30,231,1,2,0,1,2,2,2,2,2,2,-1
30,232,2,0,1,2,2,2,2,2,2,-1,-1
30,233,0,1,2,2,2,2,2,2,-1,-1,1
30,234,1,2,2,2,2,2,2,-1,-1,1,2
30,235,2,2,2,2,2,2,-1,-1,1,2,0
30,236,2,2,2,2,2,-1,-1,1,2,0,-2
30,237,2,2,2,2,-1,-1,1,2,0,-2,-2
30,238,2,2,2,-1,-1,1,2,0,-2,-2,-2
30,239,2,2,-1,-1,1,2,0,-2,-2,-2,-1
30,240,2,-1,-1,1,2,0,-2,-2,-2,-1,2
30,241,-1,-1,1,2,0,-2,-2,-2,-1,2,1
30,242,-1,1,2,0,-2,-2,-2,-1,2,1,2
30,243,1,2,0,-2,-2,-2,-1,2,1,2,0
30,244,2,0,-2,-2,-2,-1,2,1,2,0,0
30,245,0,-2,-2,-2,-1,2,1,2,0,0,1
30,246,-2,-2,-2,-1,2,1,2,0,0,1,2
30,247,-2,-2,-1,2,1,2,0,0,1,2,2
30,248,-2,-1,2,1,2,0,0,1,2,2,2
30,249,-1,2,1,2,0,0,1,2,2,2,2
31,1,-2,-2,-2,1,2,2,-2,-2,-2,-2,0
31,2,-2,-2,1,2,2,-2,-2,-2,-2,0,2
31,3,-2,1,2,2,-2,-2,-2,-2,0,2,2
31,4,1,2,2,-2,-2,-2,-2,0,2,2,-2
31,5,2,2,-2,-2,-2,-2,0,2,2,-2,3
31,6,2,-2,-2,-2,-2,0,2,2,-2,3,-2
31,7,-2,-2,-2,-2,0,2,2,-2,3,-2,-2
31,8,-2,-2,-2,0,2,2,-2,3,-2,-2,-2
31,9,-2,-2,0,2,2,-2,3,-2,-2,-2,-2
31,10,-2,0,2,2,-2,3,-2,-2,-2,-2,-2
31,11,0,2,2,-2,3,-2,-2,-2,-2,-2,2
31,12,2,2,-2,3,-2,-2,-2,-2,-2,2,-3
31,13,2,-2,3,-2,-2,-2,-2,-2,2,-3,2
31,14,-2,3,-2,-2,-2,-2,-2,2,-3,2,-2
31,15,3,-2,-2,-2,-2,-2,2,-3,2,-2,0
31,16,-2,-2,-2,-2,-2,2,-3,2,-2,0,2
31,17,-2,-2,-2,-2,2,-3,2,-2,0,2,2
31,18,-2,-2,-2,2,-3,2,-2,0,2,2,-1
31,19,-2,-2,2,-3,2,-2,0,2,2,-1,3
31,20,-2,2,-3,2,-2,0,2,2,-1,3,2
31,21,2,-3,2,-2,0,2,2,-1,3,2,2
31,22,-3,2,-2,0,2,2,-1,3,2,2,2
31,23,2,-2,0,2,2,-1,3,2,2,2,2
31,24,-2,0,2,2,-1,3,2,2,2,2,2
31,25,0,2,2,-1,3,2,2,2,2,2,-1
31,26,2,2,-1,3,2,2,2,2,2,-1,-1
31,27,2,-1,3,2,2,2,2,2,-1,-1,-2
31,28,-1,3,2,2,2,2,2,-1,-1,-2,0
31,29,3,2,2,2,2,2,-1,-1,-2,0,-2
31,30,2,2,2,2,2,-1,-1,-2,0,-2,2
31,31,2,2,2,2,-1,-1,-2,0,-2,2,2
31,32,2,2,2,-1,-1,-2,0,-2,2,2,2
31,33,2,2,-1,-1,-2,0,-2,2,2,2,1
31,34,2,-1,-1,-2,0,-2,2,2,2,1,-1
31,35,-1,-1,-2,0,-2,2,2,2,1,-1,0
31,36,-1,-2,0,-2,2,2,2,1,-1,0,1
31,37,-2,0,-2,2,2,2,1,-1,0,1,-2
31,38,0,-2,2,2,2,1,-1,0,1,-2,-2
31,39,-2,2,2,2,1,-1,0,1,-2,-2,-2
31,40,2,2,2,1,-1,0,1,-2,-2,-2,-2
31,41,2,2,1,-1,0,1,-2,-2,-2,-2,1
31,42,2,1,-1,0,1,-2,-2,-2,-2,1,0
31,43,1,-1,0,1,-2,-2,-2,-2,1,0,-2
31,44,-1,0,1,-2,-2,-2,-2,1,0,-2,-2
31,45,0,1,-2,-2,-2,-2,1,0,-2,-2,-2
31,46,1,-2,-2,-2,-2,1,0,-2,-2,-2,-2
31,47,-2,-2,-2,-2,1,0,-2,-2,-2,-2,-2
31,48,-2,-2,-2,1,0,-2,-2,-2,-2,-2,-2
31,49,-2,-2,1,0,-2,-2,-2,-2,-2,-2,2
31,50,-2,1,0,-2,-2,-2,-2,-2,-2,2,2
31,51,1,0,-2,-2,-2,-2,-2,-2,2,2,2
31,52,0,-2,-2,-2,-2,-2,-2,2,2,2,2
31,53,-2,-2,-2,-2,-2,-2,2,2,2,2,2
31,54,-2,-2,-2,-2,-2,2,2,2,2,2,2
31,55,-2,-2,-2,-2,2,2,2,2,2,2,-2
31,56,-2,-2,-2,2,2,2,2,2,2,-2,-1
31,57,-2,-2,2,2,2,2,2,2,-2,-1,2
31,58,-2,2,2,2,2,2,2,-2,-1,2,2
31,59,2,2,2,2,2,2,-2,-1,2,2,2
31,60,2,2,2,2,2,-2,-1,2,2,2,2
31,61,2,2,2,2,-2,-1,2,2,2,2,2
31,62,2,2,2,-2,-1,2,2,2,2,2,2
31,63,2,2,-2,-1,2,2,2,2,2,2,0
31,64,2,-2,-1,2,2,2,2,2,2,0,2
31,65,-2,-1,2,2,2,2,2,2,0,2,2
31,66,-1,2,2,2,2,2,2,0,2,2,2
31,67,2,2,2,2,2,2,0,2,2,2,1
31,68,2,2,2,2,2,0,2,2,2,1,1
31,69,2,2,2,2,0,2,2,2,1,1,-1
31,70,2,2,2,0,2,2,2,1,1,-1,0
31,71,2,2,0,2,2,2,1,1,-1,0,-1
31,72,2,0,2,2,2,1,1,-1,0,-1,1
31,73,0,2,2,2,1,1,-1,0,-1,1,2
31,74,2,2,2,1,1,-1,0,-1,1,2,2
31,75,2,2,1,1,-1,0,-1,1,2,2,2
31,76,2,1,1,-1,0,-1,1,2,2,2,2
31,77,1,1,-1,0,-1,1,2,2,2,2,1
31,78,1,-1,0,-1,1,2,2,2,2,1,2
31,79,-1,0,-1,1,2,2,2,2,1,2,2
31,80,0,-1,1,2,2,2,2,1,2,2,1
31,81,-1,1,2,2,2,2,1,2,2,1,-2
31,82,1,2,2,2,2,1,2,2,1,-2,-2
31,83,2,2,2,2,1,2,2,1,-2,-2,-2
31,84,2,2,2,1,2,2,1,-2,-2,-2,-2
31,85,2,2,1,2,2,1,-2,-2,-2,-2,-2
31,86,2,1,2,2,1,-2,-2,-2,-2,-2,-2
31,87,1,2,2,1,-2,-2,-2,-2,-2,-2,0
31,88,2,2,1,-2,-2,-2,-2,-2,-2,0,2
31,89,2,1,-2,-2,-2,-2,-2,-2,0,2,2
31,90,1,-2,-2,-2,-2,-2,-2,0,2,2,1
31,91,-2,-2,-2,-2,-2,-2,0,2,2,1,-1
31,92,-2,-2,-2,-2,-2,0,2,2,1,-1,-1
31,93,-2,-2,-2,-2,0,2,2,1,-1,-1,-2
31,94,-2,-2,-2,0,2,2,1,-1,-1,-2,-2
31,95,-2,-2,0,2,2,1,-1,-1,-2,-2,-2
31,96,-2,0,2,2,1,-1,-1,-2,-2,-2,-2
31,97,0,2,2,1,-1,-1,-2,-2,-2,-2,-2
31,98,2,2,1,-1,-1,-2,-2,-2,-2,-2,1
31,99,2,1,-1,-1,-2,-2,-2,-2,-2,1,0
31,100,1,-1,-1,-2,-2,-2,-2,-2,1,0,1
31,101,-1,-1,-2,-2,-2,-2,-2,1,0,1,2
31,102,-1,-2,-2,-2,-2,-2,1,0,1,2,1
31,103,-2,-2,-2,-2,-2,1,0,1,2,1,-1
31,104,-2,-2,-2,-2,1,0,1,2,1,-1,0
31,105,-2,-2,-2,1,0,1,2,1,-1,0,2
31,106,-2,-2,1,0,1,2,1,-1,0,2,-2
31,107,-2,1,0,1,2,1,-1,0,2,-2,3
31,108,1,0,1,2,1,-1,0,2,-2,3,-2
31,109,0,1,2,1,-1,0,2,-2,3,-2,-2
31,110,1,2,1,-1,0,2,-2,3,-2,-2,1
31,111,2,1,-1,0,2,-2,3,-2,-2,1,2
31,112,1,-1,0,2,-2,3,-2,-2,1,2,2
31,113,-1,0,2,-2,3,-2,-2,1,2,2,-2
31,114,0,2,-2,3,-2,-2,1,2,2,-2,-2
31,115,2,-2,3,-2,-2,1,2,2,-2,-2,0
31,116,-2,3,-2,-2,1,2,2,-2,-2,0,2
31,117,3,-2,-2,1,2,2,-2,-2,0,2,2
31,118,-2,-2,1,2,2,-2,-2,0,2,2,2
31,119,-2,1,2,2,-2,-2,0,2,2,2,2
31,120,1,2,2,-2,-2,0,2,2,2,2,2
31,121,2,2,-2,-2,0,2,2,2,2,2,2
31,122,2,-2,-2,0,2,2,2,2,2,2,2
31,123,-2,-2,0,2,2,2,2,2,2,2,0
31,124,-2,0,2,2,2,2,2,2,2,0,0
31,125,0,2,2,2,2,2,2,2,0,0,-1
31,126,2,2,2,2,2,2,2,0,0,-1,0
31,127,2,2,2,2,2,2,0,0,-1,0,-2
31,128,2,2,2,2,2,0,0,-1,0,-2,1
31,129,2,2,2,2,0,0,-1,0,-2,1,2
31,130,2,2,2,0,0,-1,0,-2,1,2,-1
31,131,2,2,0,0,-1,0,-2,1,2,-1,-2
31,132,2,0,0,-1,0,-2,1,2,-1,-2,-2
31,133,0,0,-1,0,-2,1,2,-1,-2,-2,-2
31,134,0,-1,0,-2,1,2,-1,-2,-2,-2,-2
31,135,-1,0,-2,1,2,-1,-2,-2,-2,-2,-2
31,136,0,-2,1,2,-1,-2,-2,-2,-2,-2,-2
31,137,-2,1,2,-1,-2,-2,-2,-2,-2,-2,-2
31,138,1,2,-1,-2,-2,-2,-2,-2,-2,-2,-1
31,139,2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2
31,140,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2
31,141,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2
31,142,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2
31,143,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2
31,144,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2
31,145,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,0
31,146,-2,-2,-1,-2,-2,-2,-2,-2,-2,0,-2
31,147,-2,-1,-2,-2,-2,-2,-2,-2,0,-2,-2
31,148,-1,-2,-2,-2,-2,-2,-2,0,-2,-2,-2
31,149,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,-2
31,150,-2,-2,-2,-2,-2,0,-2,-2,-2,-2,-2
31,151,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,-2
31,152,-2,-2,-2,0,-2,-2,-2,-2,-2,-2,-2
31,153,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2
31,154,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2
31,155,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
31,156,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
31,157,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
31,158,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
31,159,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1
31,160,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0
31,161,-2,-2,-2,-2,-2,-2,-2,-2,1,0,1
31,162,-2,-2,-2,-2,-2,-2,-2,1,0,1,1
31,163,-2,-2,-2,-2,-2,-2,1,0,1,1,-2
31,164,-2,-2,-2,-2,-2,1,0,1,1,-2,2
31,165,-2,-2,-2,-2,1,0,1,1,-2,2,-3
31,166,-2,-2,-2,1,0,1,1,-2,2,-3,2
31,167,-2,-2,1,0,1,1,-2,2,-3,2,0
31,168,-2,1,0,1,1,-2,2,-3,2,0,-3
31,169,1,0,1,1,-2,2,-3,2,0,-3,1
31,170,0,1,1,-2,2,-3,2,0,-3,1,2
31,171,1,1,-2,2,-3,2,0,-3,1,2,2
31,172,1,-2,2,-3,2,0,-3,1,2,2,2
31,173,-2,2,-3,2,0,-3,1,2,2,2,2
31,174,2,-3,2,0,-3,1,2,2,2,2,2
31,175,-3,2,0,-3,1,2,2,2,2,2,2
31,176,2,0,-3,1,2,2,2,2,2,2,2
31,177,0,-3,1,2,2,2,2,2,2,2,2
31,178,-3,1,2,2,2,2,2,2,2,2,2
31,179,1,2,2,2,2,2,2,2,2,2,2
31,180,2,2,2,2,2,2,2,2,2,2,-2
31,181,2,2,2,2,2,2,2,2,2,-2,-2
31,182,2,2,2,2,2,2,2,2,-2,-2,-2
31,183,2,2,2,2,2,2,2,-2,-2,-2,-2
31,184,2,2,2,2,2,2,-2,-2,-2,-2,-2
31,185,2,2,2,2,2,-2,-2,-2,-2,-2,0
31,186,2,2,2,2,-2,-2,-2,-2,-2,0,-3
31,187,2,2,2,-2,-2,-2,-2,-2,0,-3,2
31,188,2,2,-2,-2,-2,-2,-2,0,-3,2,1
31,189,2,-2,-2,-2,-2,-2,0,-3,2,1,2
31,190,-2,-2,-2,-2,-2,0,-3,2,1,2,2
31,191,-2,-2,-2,-2,0,-3,2,1,2,2,1
31,192,-2,-2,-2,0,-3,2,1,2,2,1,-2
31,193,-2,-2,0,-3,2,1,2,2,1,-2,-2
31,194,-2,0,-3,2,1,2,2,1,-2,-2,-2
31,195,0,-3,2,1,2,2,1,-2,-2,-2,-2
31,196,-3,2,1,2,2,1,-2,-2,-2,-2,2
31,197,2,1,2,2,1,-2,-2,-2,-2,2,2
31,198,1,2,2,1,-2,-2,-2,-2,2,2,2
31,199,2,2,1,-2,-2,-2,-2,2,2,2,2
31,200,2,1,-2,-2,-2,-2,2,2,2,2,-1
31,201,1,-2,-2,-2,-2,2,2,2,2,-1,-2
31,202,-2,-2,-2,-2,2,2,2,2,-1,-2,2
31,203,-2,-2,-2,2,2,2,2,-1,-2,2,2
31,204,-2,-2,2,2,2,2,-1,-2,2,2,2
31,205,-2,2,2,2,2,-1,-2,2,2,2,-2
31,206,2,2,2,2,-1,-2,2,2,2,-2,-2
31,207,2,2,2,-1,-2,2,2,2,-2,-2,-2
31,208,2,2,-1,-2,2,2,2,-2,-2,-2,-2
31,209,2,-1,-2,2,2,2,-2,-2,-2,-2,-2
31,210,-1,-2,2,2,2,-2,-2,-2,-2,-2,-2
31,211,-2,2,2,2,-2,-2,-2,-2,-2,-2,-2
31,212,2,2,2,-2,-2,-2,-2,-2,-2,-2,-2
31,213,2,2,-2,-2,-2,-2,-2,-2,-2,-2,-2
31,214,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2
31,215,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-3
31,216,-2,-2,-2,-2,-2,-2,-2,-2,2,-3,-2
31,217,-2,-2,-2,-2,-2,-2,-2,2,-3,-2,-2
31,218,-2,-2,-2,-2,-2,-2,2,-3,-2,-2,-2
31,219,-2,-2,-2,-2,-2,2,-3,-2,-2,-2,0
31,220,-2,-2,-2,-2,2,-3,-2,-2,-2,0,2
31,221,-2,-2,-2,2,-3,-2,-2,-2,0,2,0
31,222,-2,-2,2,-3,-2,-2,-2,0,2,0,2
31,223,-2,2,-3,-2,-2,-2,0,2,0,2,2
31,224,2,-3,-2,-2,-2,0,2,0,2,2,2
31,225,-3,-2,-2,-2,0,2,0,2,2,2,1
