Region No,Group No,Action 1,Action 2,Action 3,Action 4,Action 5,Action 6,Action 7,Action 8,Action 9,Action 10,Action to Next Point
6,87,-2,-2,-1,2,3,2,2,3,-2,-2,-2
6,88,-2,-1,2,3,2,2,3,-2,-2,-2,-2
6,89,-1,2,3,2,2,3,-2,-2,-2,-2,-2
6,90,2,3,2,2,3,-2,-2,-2,-2,-2,-2
6,91,3,2,2,3,-2,-2,-2,-2,-2,-2,-2
6,92,2,2,3,-2,-2,-2,-2,-2,-2,-2,-2
6,93,2,3,-2,-2,-2,-2,-2,-2,-2,-2,-3
6,94,3,-2,-2,-2,-2,-2,-2,-2,-2,-3,2
6,95,-2,-2,-2,-2,-2,-2,-2,-2,-3,2,-2
6,96,-2,-2,-2,-2,-2,-2,-2,-3,2,-2,-2
6,97,-2,-2,-2,-2,-2,-2,-3,2,-2,-2,0
6,98,-2,-2,-2,-2,-2,-3,2,-2,-2,0,2
6,99,-2,-2,-2,-2,-3,2,-2,-2,0,2,2
6,100,-2,-2,-2,-3,2,-2,-2,0,2,2,-1
6,101,-2,-2,-3,2,-2,-2,0,2,2,-1,-2
6,102,-2,-3,2,-2,-2,0,2,2,-1,-2,-1
6,103,-3,2,-2,-2,0,2,2,-1,-2,-1,2
6,104,2,-2,-2,0,2,2,-1,-2,-1,2,2
6,105,-2,-2,0,2,2,-1,-2,-1,2,2,3
6,106,-2,0,2,2,-1,-2,-1,2,2,3,-2
6,107,0,2,2,-1,-2,-1,2,2,3,-2,1
6,108,2,2,-1,-2,-1,2,2,3,-2,1,2
6,109,2,-1,-2,-1,2,2,3,-2,1,2,2
6,110,-1,-2,-1,2,2,3,-2,1,2,2,3
6,111,-2,-1,2,2,3,-2,1,2,2,3,-2
6,112,-1,2,2,3,-2,1,2,2,3,-2,-2
6,113,2,2,3,-2,1,2,2,3,-2,-2,-2
6,114,2,3,-2,1,2,2,3,-2,-2,-2,-2
6,115,3,-2,1,2,2,3,-2,-2,-2,-2,-2
6,116,-2,1,2,2,3,-2,-2,-2,-2,-2,1
6,117,1,2,2,3,-2,-2,-2,-2,-2,1,0
6,118,2,2,3,-2,-2,-2,-2,-2,1,0,-2
6,119,2,3,-2,-2,-2,-2,-2,1,0,-2,-2
6,120,3,-2,-2,-2,-2,-2,1,0,-2,-2,-2
6,121,-2,-2,-2,-2,-2,1,0,-2,-2,-2,-2
6,122,-2,-2,-2,-2,1,0,-2,-2,-2,-2,-2
6,123,-2,-2,-2,1,0,-2,-2,-2,-2,-2,-2
6,124,-2,-2,1,0,-2,-2,-2,-2,-2,-2,-3
6,125,-2,1,0,-2,-2,-2,-2,-2,-2,-3,2
6,126,1,0,-2,-2,-2,-2,-2,-2,-3,2,3
6,127,0,-2,-2,-2,-2,-2,-2,-3,2,3,-2
6,128,-2,-2,-2,-2,-2,-2,-3,2,3,-2,2
6,129,-2,-2,-2,-2,-2,-3,2,3,-2,2,2
6,130,-2,-2,-2,-2,-3,2,3,-2,2,2,1
6,131,-2,-2,-2,-3,2,3,-2,2,2,1,-1
6,132,-2,-2,-3,2,3,-2,2,2,1,-1,-1
6,133,-2,-3,2,3,-2,2,2,1,-1,-1,0
6,134,-3,2,3,-2,2,2,1,-1,-1,0,-1
6,135,2,3,-2,2,2,1,-1,-1,0,-1,-2
6,136,3,-2,2,2,1,-1,-1,0,-1,-2,-1
6,137,-2,2,2,1,-1,-1,0,-1,-2,-1,1
6,138,2,2,1,-1,-1,0,-1,-2,-1,1,2
6,139,2,1,-1,-1,0,-1,-2,-1,1,2,2
6,140,1,-1,-1,0,-1,-2,-1,1,2,2,1
6,141,-1,-1,0,-1,-2,-1,1,2,2,1,-1
6,142,-1,0,-1,-2,-1,1,2,2,1,-1,-1
6,143,0,-1,-2,-1,1,2,2,1,-1,-1,0
6,144,-1,-2,-1,1,2,2,1,-1,-1,0,-2
6,145,-2,-1,1,2,2,1,-1,-1,0,-2,-2
6,146,-1,1,2,2,1,-1,-1,0,-2,-2,-2
6,147,1,2,2,1,-1,-1,0,-2,-2,-2,2
6,148,2,2,1,-1,-1,0,-2,-2,-2,2,2
6,149,2,1,-1,-1,0,-2,-2,-2,2,2,2
6,150,1,-1,-1,0,-2,-2,-2,2,2,2,1
6,151,-1,-1,0,-2,-2,-2,2,2,2,1,-1
6,152,-1,0,-2,-2,-2,2,2,2,1,-1,1
6,153,0,-2,-2,-2,2,2,2,1,-1,1,1
6,154,-2,-2,-2,2,2,2,1,-1,1,1,2
6,155,-2,-2,2,2,2,1,-1,1,1,2,0
6,156,-2,2,2,2,1,-1,1,1,2,0,2
6,157,2,2,2,1,-1,1,1,2,0,2,1
6,158,2,2,1,-1,1,1,2,0,2,1,-2
6,159,2,1,-1,1,1,2,0,2,1,-2,-2
6,160,1,-1,1,1,2,0,2,1,-2,-2,-3
6,161,-1,1,1,2,0,2,1,-2,-2,-3,-1
6,162,1,1,2,0,2,1,-2,-2,-3,-1,-1
6,163,1,2,0,2,1,-2,-2,-3,-1,-1,-2
6,164,2,0,2,1,-2,-2,-3,-1,-1,-2,-2
6,165,0,2,1,-2,-2,-3,-1,-1,-2,-2,-2
6,166,2,1,-2,-2,-3,-1,-1,-2,-2,-2,-2
6,167,1,-2,-2,-3,-1,-1,-2,-2,-2,-2,2
6,168,-2,-2,-3,-1,-1,-2,-2,-2,-2,2,2
6,169,-2,-3,-1,-1,-2,-2,-2,-2,2,2,2
6,170,-3,-1,-1,-2,-2,-2,-2,2,2,2,2
6,171,-1,-1,-2,-2,-2,-2,2,2,2,2,2
6,172,-1,-2,-2,-2,-2,2,2,2,2,2,-1
6,173,-2,-2,-2,-2,2,2,2,2,2,-1,2
6,174,-2,-2,-2,2,2,2,2,2,-1,2,2
6,175,-2,-2,2,2,2,2,2,-1,2,2,2
6,176,-2,2,2,2,2,2,-1,2,2,2,2
6,177,2,2,2,2,2,-1,2,2,2,2,-2
6,178,2,2,2,2,-1,2,2,2,2,-2,-2
6,179,2,2,2,-1,2,2,2,2,-2,-2,-3
6,180,2,2,-1,2,2,2,2,-2,-2,-3,2
6,181,2,-1,2,2,2,2,-2,-2,-3,2,-2
6,182,-1,2,2,2,2,-2,-2,-3,2,-2,-2
6,183,2,2,2,2,-2,-2,-3,2,-2,-2,-1
6,184,2,2,2,-2,-2,-3,2,-2,-2,-1,-1
6,185,2,2,-2,-2,-3,2,-2,-2,-1,-1,1
6,186,2,-2,-2,-3,2,-2,-2,-1,-1,1,1
6,187,-2,-2,-3,2,-2,-2,-1,-1,1,1,2
6,188,-2,-3,2,-2,-2,-1,-1,1,1,2,2
6,189,-3,2,-2,-2,-1,-1,1,1,2,2,2
6,190,2,-2,-2,-1,-1,1,1,2,2,2,2
6,191,-2,-2,-1,-1,1,1,2,2,2,2,1
6,192,-2,-1,-1,1,1,2,2,2,2,1,-1
6,193,-1,-1,1,1,2,2,2,2,1,-1,2
6,194,-1,1,1,2,2,2,2,1,-1,2,2
6,195,1,1,2,2,2,2,1,-1,2,2,2
6,196,1,2,2,2,2,1,-1,2,2,2,2
6,197,2,2,2,2,1,-1,2,2,2,2,2
6,198,2,2,2,1,-1,2,2,2,2,2,0
6,199,2,2,1,-1,2,2,2,2,2,0,-2
6,200,2,1,-1,2,2,2,2,2,0,-2,-2
6,201,1,-1,2,2,2,2,2,0,-2,-2,-2
6,202,-1,2,2,2,2,2,0,-2,-2,-2,-2
6,203,2,2,2,2,2,0,-2,-2,-2,-2,-1
6,204,2,2,2,2,0,-2,-2,-2,-2,-1,-1
6,205,2,2,2,0,-2,-2,-2,-2,-1,-1,2
6,206,2,2,0,-2,-2,-2,-2,-1,-1,2,2
6,207,2,0,-2,-2,-2,-2,-1,-1,2,2,2
6,208,0,-2,-2,-2,-2,-1,-1,2,2,2,-1
6,209,-2,-2,-2,-2,-1,-1,2,2,2,-1,-2
6,210,-2,-2,-2,-1,-1,2,2,2,-1,-2,-2
6,211,-2,-2,-1,-1,2,2,2,-1,-2,-2,-3
6,212,-2,-1,-1,2,2,2,-1,-2,-2,-3,1
6,213,-1,-1,2,2,2,-1,-2,-2,-3,1,2
6,214,-1,2,2,2,-1,-2,-2,-3,1,2,2
6,215,2,2,2,-1,-2,-2,-3,1,2,2,2
6,216,2,2,-1,-2,-2,-3,1,2,2,2,0
6,217,2,-1,-2,-2,-3,1,2,2,2,0,0
6,218,-1,-2,-2,-3,1,2,2,2,0,0,1
6,219,-2,-2,-3,1,2,2,2,0,0,1,2
6,220,-2,-3,1,2,2,2,0,0,1,2,0
6,221,-3,1,2,2,2,0,0,1,2,0,-2
6,222,1,2,2,2,0,0,1,2,0,-2,-2
6,223,2,2,2,0,0,1,2,0,-2,-2,-2
6,224,2,2,0,0,1,2,0,-2,-2,-2,-2
6,225,2,0,0,1,2,0,-2,-2,-2,-2,-2
6,226,0,0,1,2,0,-2,-2,-2,-2,-2,0
6,227,0,1,2,0,-2,-2,-2,-2,-2,0,-1
6,228,1,2,0,-2,-2,-2,-2,-2,0,-1,-2
6,229,2,0,-2,-2,-2,-2,-2,0,-1,-2,-1
6,230,0,-2,-2,-2,-2,-2,0,-1,-2,-1,1
6,231,-2,-2,-2,-2,-2,0,-1,-2,-1,1,2
6,232,-2,-2,-2,-2,0,-1,-2,-1,1,2,-1
6,233,-2,-2,-2,0,-1,-2,-1,1,2,-1,2
6,234,-2,-2,0,-1,-2,-1,1,2,-1,2,1
6,235,-2,0,-1,-2,-1,1,2,-1,2,1,2
6,236,0,-1,-2,-1,1,2,-1,2,1,2,2
6,237,-1,-2,-1,1,2,-1,2,1,2,2,-2
6,238,-2,-1,1,2,-1,2,1,2,2,-2,-2
6,239,-1,1,2,-1,2,1,2,2,-2,-2,-2
6,240,1,2,-1,2,1,2,2,-2,-2,-2,-2
6,241,2,-1,2,1,2,2,-2,-2,-2,-2,-3
6,242,-1,2,1,2,2,-2,-2,-2,-2,-3,2
6,243,2,1,2,2,-2,-2,-2,-2,-3,2,2
6,244,1,2,2,-2,-2,-2,-2,-3,2,2,2
6,245,2,2,-2,-2,-2,-2,-3,2,2,2,2
6,246,2,-2,-2,-2,-2,-3,2,2,2,2,1
6,247,-2,-2,-2,-2,-3,2,2,2,2,1,-2
6,248,-2,-2,-2,-3,2,2,2,2,1,-2,-2
6,249,-2,-2,-3,2,2,2,2,1,-2,-2,-2
