Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor),Meeting Friends/Family (Outdoor),Domestic Travel,International Travel,Cafes and Restaurants,Pubs and Bars,Sports and Leisure,Hospitals/ Care and Nursing Home Visits,Non-Essential Shops,School Closure,Temperature,Humidity
4,51,14427,8,2020,51,14427,2,2,2,2,3,3,3,3,1,0,1,2
4,59,14376,14,2012,59,14376,2,2,2,2,3,3,3,3,1,0,2,1
4,70,14317,3,1998,70,14317,2,2,2,2,3,3,3,3,1,0,2,1
4,46,14247,8,1995,46,14247,2,2,2,2,3,3,3,3,1,1,2,1
4,46,14201,8,1987,46,14201,2,2,2,2,3,3,3,3,1,1,2,1
4,70,14155,21,1979,70,14155,2,2,2,2,3,3,3,3,1,1,2,1
4,49,14085,13,1958,49,14085,2,2,2,2,3,3,3,3,1,1,2,1
4,116,14036,10,1945,116,14036,2,2,2,2,3,3,3,3,1,1,2,1
4,100,13920,15,1935,100,13920,2,2,2,2,3,3,3,3,1,1,2,1
4,59,13820,7,1920,59,13820,2,2,2,2,3,3,3,3,1,1,2,1
4,77,13761,14,1913,77,13761,2,2,2,2,3,3,3,3,1,1,2,1
4,76,13684,14,1899,76,13684,2,2,2,2,3,3,3,3,1,1,2,1
4,95,13608,13,1885,95,13608,2,2,2,2,3,3,3,3,1,1,2,1
4,130,13513,20,1872,130,13513,2,2,2,3,3,3,3,3,1,1,2,1
4,131,13383,15,1852,131,13383,2,2,2,3,3,3,3,3,1,1,2,1
4,124,13252,20,1837,124,13252,2,2,2,3,3,3,3,3,1,1,2,1
4,147,13128,31,1817,147,13128,2,2,2,3,3,3,3,3,1,1,2,1
4,98,12981,27,1786,98,12981,2,2,2,3,3,3,3,3,1,1,2,1
4,126,12883,32,1759,126,12883,2,2,2,3,3,3,3,3,1,1,2,1
4,137,12757,21,1727,137,12757,2,2,2,3,3,3,3,3,1,1,2,1
4,139,12620,22,1706,139,12620,2,2,2,3,3,3,3,3,1,1,1,1
4,142,12481,29,1684,142,12481,2,2,2,3,3,3,3,3,1,1,1,1
4,220,12339,18,1655,220,12339,2,2,2,3,3,3,3,3,1,1,1,1
4,229,12119,25,1637,229,12119,2,2,2,3,3,3,3,3,1,1,1,1
4,150,11890,18,1612,150,11890,2,2,2,3,3,3,3,3,1,1,1,1
4,151,11740,25,1594,151,11740,3,3,3,3,3,3,3,3,1,1,2,1
4,158,11589,26,1569,158,11589,3,3,3,3,3,3,3,3,1,1,2,1
4,199,11431,33,1543,199,11431,3,3,3,3,3,3,3,3,1,1,2,1
4,243,11232,25,1510,243,11232,3,3,3,3,3,3,3,3,1,1,1,1
4,252,10989,27,1485,252,10989,3,3,3,3,3,3,3,3,1,1,1,1
4,233,10737,28,1458,233,10737,3,3,3,3,3,3,3,3,1,1,1,2
4,162,10504,29,1430,162,10504,3,3,3,3,3,3,3,3,1,1,1,2
4,183,10342,40,1401,183,10342,3,3,3,3,3,3,3,3,1,1,1,1
4,273,10159,39,1361,273,10159,3,3,3,3,3,3,3,3,1,1,1,1
4,383,9886,32,1322,383,9886,3,3,3,3,3,3,3,3,1,1,1,1
4,359,9503,29,1290,359,9503,3,3,3,3,3,3,3,3,1,1,1,1
4,361,9144,42,1261,361,9144,3,3,3,3,3,3,3,3,1,1,1,1
4,282,8783,32,1219,282,8783,3,3,3,3,3,3,3,3,1,1,1,1
4,159,8501,34,1187,159,8501,3,3,3,3,3,3,3,3,1,1,2,1
4,215,8342,49,1153,215,8342,3,3,3,3,3,3,3,3,1,1,1,1
4,332,8127,29,1104,332,8127,3,3,3,3,3,3,3,3,1,1,1,1
4,332,7795,34,1075,332,7795,3,3,3,3,3,3,3,3,1,1,1,1
4,361,7463,38,1041,361,7463,3,3,3,3,3,3,3,3,1,1,1,1
4,288,7102,37,1003,288,7102,3,3,3,3,3,3,3,3,1,1,1,1
4,315,6814,43,966,315,6814,3,3,3,3,3,3,3,3,1,1,1,1
4,276,6499,45,923,276,6499,3,3,3,3,3,3,3,3,1,1,1,1
4,380,6223,50,878,380,6223,3,3,3,3,3,3,3,3,1,1,1,1
4,292,5843,37,828,292,5843,3,3,3,3,3,3,3,3,1,1,1,1
4,295,5551,25,791,295,5551,3,3,3,3,3,3,3,3,1,1,1,1
4,284,5256,32,766,284,5256,3,3,3,3,3,3,3,3,1,1,2,1
4,257,4972,52,734,257,4972,3,3,3,3,3,3,3,3,1,1,1,1
4,232,4715,37,682,232,4715,3,3,3,3,3,3,3,3,1,1,1,1
4,201,4483,46,645,201,4483,3,3,3,3,3,3,3,3,1,1,1,1
4,267,4282,49,599,267,4282,3,3,3,3,3,3,3,3,1,1,2,1
4,245,4015,56,550,245,4015,3,3,3,3,3,3,3,3,1,1,2,1
4,314,3770,47,494,314,3770,3,3,3,3,3,3,3,3,1,1,1,2
4,289,3456,45,447,289,3456,3,3,3,3,3,3,3,3,1,1,2,1
4,350,3167,41,402,350,3167,3,3,3,3,3,3,3,3,1,1,1,1
4,375,2817,43,361,375,2817,3,3,3,3,3,3,3,3,1,1,2,1
4,221,2442,45,318,221,2442,3,3,3,3,3,3,3,3,1,1,2,1
4,254,2221,46,273,254,2221,3,3,3,3,3,3,3,3,1,1,1,1
4,261,1967,43,227,261,1967,3,3,3,3,3,3,3,3,1,1,1,1
4,219,1706,32,184,219,1706,3,3,3,3,3,3,3,3,1,1,1,1
4,308,1487,33,152,308,1487,3,3,3,3,3,3,3,3,1,1,1,1
4,210,1179,25,119,210,1179,3,3,3,3,3,3,3,3,1,1,1,1
4,176,969,34,94,176,969,3,3,3,3,3,3,3,3,1,1,1,1
4,107,793,10,60,107,793,3,3,3,3,3,3,3,3,1,1,1,1
4,113,686,8,50,113,686,3,3,3,3,3,3,3,3,1,1,1,1
4,102,573,11,42,102,573,3,3,3,3,3,3,3,3,1,1,1,2
4,97,471,6,31,97,471,3,3,3,3,3,3,3,3,1,1,1,2
4,76,374,5,25,76,374,3,3,3,3,3,3,3,3,1,1,2,1
4,76,298,1,20,76,298,3,3,3,3,3,3,3,3,1,1,1,1
4,58,222,4,19,58,222,3,3,3,3,3,3,3,3,1,1,1,1
4,20,164,6,15,20,164,1,1,1,1,1,1,1,1,0,1,1,1
4,23,144,3,9,23,144,1,1,1,1,1,1,1,1,0,1,1,1
4,26,121,3,6,26,121,1,1,1,1,1,1,1,1,0,0,1,2
4,19,95,1,3,19,95,1,1,1,1,1,1,1,1,0,0,1,2
4,14,76,1,2,14,76,1,1,1,1,1,1,1,1,0,0,1,2
4,16,62,0,1,16,62,1,1,1,1,1,1,1,1,0,0,1,2
4,7,46,0,1,7,46,1,1,1,1,1,1,1,1,0,0,1,1
4,10,39,1,1,10,39,1,1,1,1,1,1,1,1,0,0,1,2
4,6,29,0,0,6,29,1,1,1,1,1,1,1,1,0,0,1,2
4,6,23,0,0,6,23,1,1,1,1,1,1,1,1,0,0,1,2
4,2,17,0,0,2,17,1,1,1,1,1,1,1,1,0,0,1,2
4,1,15,0,0,1,15,1,1,1,1,1,1,1,1,0,0,1,2
4,4,14,0,0,4,14,1,1,1,1,1,1,1,1,0,0,1,2
4,3,10,0,0,3,10,1,1,1,1,1,1,1,1,0,0,1,2
4,0,7,0,0,0,7,1,1,1,1,1,1,1,1,0,0,1,2
4,2,7,0,0,2,7,1,1,1,1,1,1,1,1,0,0,1,2
4,1,5,0,0,1,5,1,1,1,1,1,1,1,1,0,0,1,2
4,2,4,0,0,2,4,1,1,1,1,1,1,1,1,0,0,1,2
4,1,2,0,0,1,2,1,1,1,1,1,1,1,1,0,0,1,2
4,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,2
4,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,2
5,3770,479854,114,13580,3770,479854,3,3,3,2,3,3,3,3,1,1,1,2
5,3927,476084,100,13466,3927,476084,3,3,3,2,3,3,3,3,1,1,1,2
5,4634,472157,98,13366,4634,472157,3,3,3,2,3,3,3,3,1,1,1,2
5,5161,467523,106,13268,5161,467523,3,3,3,2,3,3,3,3,1,1,1,2
5,5402,462362,123,13162,5402,462362,3,3,3,2,3,3,3,3,1,1,1,2
5,6362,456960,89,13039,6362,456960,3,3,3,2,3,3,3,3,1,1,1,2
5,7423,450598,108,12950,7423,450598,3,3,3,2,3,3,3,3,1,1,1,2
5,5108,443175,94,12842,5108,443175,3,3,3,2,3,3,3,3,1,1,1,2
5,4939,438067,98,12748,4939,438067,3,3,3,2,3,3,3,3,1,1,1,2
5,5626,433128,92,12650,5626,433128,3,3,3,2,3,3,3,3,1,1,1,2
5,6050,427502,84,12558,6050,427502,3,3,3,2,3,3,3,3,1,1,0,2
5,6583,421452,98,12474,6583,421452,3,3,3,2,3,3,3,3,1,1,1,2
5,7623,414869,79,12376,7623,414869,3,3,3,2,3,3,3,3,1,1,1,2
5,8207,407246,64,12297,8207,407246,3,3,3,2,3,3,3,3,1,1,1,2
5,6553,399039,65,12233,6553,399039,3,2,2,2,3,3,3,2,0,1,1,2
5,6894,392486,59,12168,6894,392486,3,2,2,2,3,3,3,2,0,1,1,2
5,2851,385592,56,12109,2851,385592,3,2,2,2,3,3,3,2,0,1,1,2
5,5200,382741,73,12053,5200,382741,3,2,2,2,3,3,3,2,0,1,1,2
5,6422,377541,56,11980,6422,377541,3,2,2,2,3,3,3,2,0,1,1,2
5,6626,371119,65,11924,6626,371119,3,2,2,2,3,3,3,2,0,1,1,2
5,3597,364493,75,11859,3597,364493,3,2,2,2,3,3,3,2,0,1,1,2
5,3521,360896,51,11784,3521,360896,3,2,2,2,3,3,3,2,0,1,1,2
5,2652,357375,60,11733,2652,357375,3,2,2,2,3,3,3,2,0,1,1,2
5,914,354723,62,11673,914,354723,3,2,2,2,3,3,3,2,0,1,1,1
5,2298,353809,68,11611,2298,353809,3,2,2,2,3,3,3,2,0,1,1,1
5,2876,351511,58,11543,2876,351511,3,2,2,2,3,3,3,2,0,1,1,2
5,2814,348635,52,11485,2814,348635,3,2,2,2,3,3,3,2,0,1,1,2
5,3060,345821,55,11433,3060,345821,3,2,2,2,3,3,3,2,0,1,1,2
5,1949,342761,47,11378,1949,342761,3,2,2,2,3,3,3,2,0,1,1,2
5,1659,340812,51,11331,1659,340812,3,2,2,2,3,3,3,2,0,0,1,2
5,2101,339153,52,11280,2101,339153,3,2,2,2,3,3,3,2,0,0,2,2
5,1951,337052,36,11228,1951,337052,3,2,2,2,3,3,3,2,0,0,1,2
5,2033,335101,48,11192,2033,335101,3,2,2,2,3,3,3,2,0,0,1,2
5,2122,333068,46,11144,2122,333068,3,2,2,2,3,3,3,2,0,0,1,2
5,2236,330946,59,11098,2236,330946,3,2,2,2,3,3,3,2,0,0,1,2
5,1323,328710,49,11039,1323,328710,3,2,2,2,3,3,3,2,0,0,1,2
5,1257,327387,62,10990,1257,327387,3,2,2,2,3,3,3,2,0,0,1,2
5,1642,326130,46,10928,1642,326130,3,2,2,2,3,3,3,2,0,0,1,2
5,1650,324488,52,10882,1650,324488,3,2,2,2,3,3,3,2,0,0,1,2
5,1597,322838,60,10830,1597,322838,3,2,2,2,3,3,3,2,0,0,1,2
5,1574,321241,63,10770,1574,321241,3,2,2,2,3,3,3,2,0,0,1,2
5,1840,319667,56,10707,1840,319667,3,2,2,2,3,3,3,2,0,0,1,2
5,1136,317827,49,10651,1136,317827,3,2,2,2,3,3,3,2,0,0,1,2
5,1001,316691,53,10602,1001,316691,3,2,2,2,3,3,3,2,0,0,1,2
5,1451,315690,66,10549,1451,315690,3,2,2,2,3,3,3,2,0,0,1,2
5,1353,314239,68,10483,1353,314239,3,2,2,2,3,3,3,2,0,0,1,2
5,1450,312886,52,10415,1450,312886,3,2,2,2,3,3,3,2,0,0,1,2
5,1712,311436,60,10363,1712,311436,3,3,3,2,3,3,3,2,1,0,1,2
5,1882,309494,58,10286,1882,309494,3,3,3,2,3,3,3,2,1,0,1,2
5,1054,307612,55,10228,1054,307612,3,3,3,2,3,3,3,2,1,0,1,2
5,1141,306558,55,10173,1141,306558,3,3,3,2,3,3,3,2,1,0,1,2
5,1431,305417,64,10118,1431,305417,3,3,3,2,3,3,3,2,1,0,1,2
5,1602,303986,57,10054,1602,303986,3,3,3,2,3,3,3,2,1,0,1,2
5,1837,302384,83,9997,1837,302384,3,3,3,2,3,3,3,2,1,0,1,2
5,1863,300547,68,9914,1863,300547,3,3,3,2,3,3,3,2,1,0,2,2
5,2182,298684,71,9846,2182,298684,3,3,3,2,3,3,3,2,1,0,1,2
5,1384,296502,68,9775,1384,296502,3,3,3,2,3,3,3,2,1,0,1,1
5,1378,295118,86,9707,1378,295118,3,3,3,2,3,3,3,2,1,0,2,2
5,1982,293740,69,9621,1982,293740,3,3,3,2,3,3,3,2,1,0,1,2
5,2178,291758,74,9552,2178,291758,3,3,3,2,3,3,3,2,1,0,1,1
5,2578,289580,104,9478,2578,289580,3,3,3,2,3,3,3,2,1,0,2,1
5,3048,287002,83,9374,3048,287002,3,3,3,2,3,3,3,2,1,0,2,2
5,3368,283954,83,9291,3368,283954,3,3,3,2,3,3,3,2,1,0,2,2
5,2116,280586,93,9208,2116,280586,3,3,3,2,3,3,3,2,1,0,2,2
5,2376,278470,81,9115,2376,278470,3,3,3,2,3,3,3,2,1,0,2,2
5,3228,276094,105,9034,3228,276094,3,3,3,2,3,3,3,2,1,0,1,2
5,3421,272866,80,8929,3421,272866,3,3,3,2,3,3,3,2,1,0,2,2
5,3919,269445,80,8849,3919,269445,3,3,3,2,3,3,3,2,1,0,2,2
5,3900,265526,82,8769,3900,265526,3,3,3,2,3,3,3,2,1,1,2,2
5,4714,261626,91,8687,4714,261626,3,3,3,2,3,3,3,2,1,1,2,2
5,3178,256912,87,8596,3178,256912,3,3,3,2,3,3,3,2,1,1,2,2
5,2809,253734,88,8509,2809,253734,3,3,3,2,3,3,3,2,1,1,1,2
5,3851,250925,98,8421,3851,250925,3,3,3,2,3,3,3,2,1,1,1,2
5,3911,247074,86,8323,3911,247074,3,3,3,2,3,3,3,2,1,1,1,2
5,4087,243163,85,8237,4087,243163,3,3,3,2,2,3,2,2,0,1,1,2
5,4441,239076,93,8152,4441,239076,3,3,3,2,2,3,2,2,0,1,1,2
5,5938,234635,81,8059,5938,234635,3,3,3,2,2,3,2,2,0,1,2,1
5,3070,228697,85,7978,3070,228697,3,3,3,2,2,3,2,2,0,1,2,2
5,3144,225627,83,7893,3144,225627,3,3,3,2,2,3,2,2,0,1,2,1
5,4377,222483,94,7810,4377,222483,3,3,3,2,2,3,2,2,0,1,2,2
5,4548,218106,89,7716,4548,218106,3,3,3,2,2,3,2,2,0,1,2,2
5,4649,213558,73,7627,4649,213558,3,3,3,2,2,3,2,2,0,1,1,1
5,4940,208909,68,7554,4940,208909,3,3,3,2,2,3,2,2,0,1,1,2
5,5538,203969,70,7486,5538,203969,3,3,3,2,2,3,2,2,0,1,2,2
5,3281,198431,78,7416,3281,198431,3,3,3,2,2,3,2,2,0,1,1,2
5,3390,195150,57,7338,3390,195150,3,3,3,2,2,3,2,2,0,1,2,2
5,4484,191760,62,7281,4484,191760,3,3,2,2,2,3,3,2,0,1,1,2
5,4776,187276,59,7219,4776,187276,3,3,2,2,2,3,3,2,0,1,2,1
5,5544,182500,62,7160,5544,182500,3,3,2,2,2,3,3,2,0,1,2,2
5,5594,176956,55,7098,5594,176956,3,3,2,2,2,3,3,2,0,1,2,2
5,6154,171362,54,7043,6154,171362,3,3,2,2,2,3,3,2,0,1,2,2
5,3210,165208,51,6989,3210,165208,3,3,2,2,2,3,3,2,0,0,2,2
5,3586,161998,56,6938,3586,161998,3,3,2,2,2,3,3,2,0,0,1,2
5,3887,158412,44,6882,3887,158412,3,3,2,2,2,3,3,2,0,0,2,2
5,4173,154525,44,6838,4173,154525,3,3,2,2,2,3,3,2,0,0,1,1
5,4475,150352,37,6794,4475,150352,3,3,2,2,2,3,3,2,0,0,2,2
5,4277,145877,32,6757,4277,145877,3,3,2,2,2,3,3,2,0,0,2,2
5,4758,141600,41,6725,4758,141600,3,3,2,2,2,3,3,2,0,0,2,2
5,2931,136842,39,6684,2931,136842,3,3,2,2,2,3,3,2,0,0,2,1
5,2939,133911,38,6645,2939,133911,3,3,2,2,2,3,3,2,0,0,2,2
5,3738,130972,26,6607,3738,130972,3,3,2,2,2,3,3,2,0,0,2,1
5,4277,127234,25,6581,4277,127234,3,3,2,2,2,3,3,2,0,0,2,2
5,4360,122957,29,6556,4360,122957,3,3,2,2,2,3,3,2,0,0,2,2
5,4536,118597,21,6527,4536,118597,3,3,2,2,2,3,3,2,0,0,2,2
5,4339,114061,21,6506,4339,114061,3,3,2,2,2,3,3,2,0,0,2,2
5,2901,109722,19,6485,2901,109722,3,3,2,2,2,3,3,2,0,0,2,2
5,2947,106821,23,6466,2947,106821,3,3,2,2,2,3,3,2,0,0,2,2
5,3421,103874,24,6443,3421,103874,3,3,2,2,2,3,3,2,0,0,2,2
5,3590,100453,20,6419,3590,100453,3,3,2,2,2,3,3,2,0,0,2,2
5,3626,96863,22,6399,3626,96863,3,3,2,2,2,3,3,2,0,0,2,2
5,3171,93237,12,6377,3171,93237,3,3,2,2,2,3,3,2,0,0,2,2
5,2992,90066,15,6365,2992,90066,3,3,2,2,2,3,3,2,0,0,2,2
5,2244,87074,13,6350,2244,87074,3,3,2,2,2,3,3,2,0,0,1,1
5,2018,84830,14,6337,2018,84830,3,3,2,2,2,3,3,2,0,0,2,1
5,2217,82812,8,6323,2217,82812,3,3,2,2,2,3,3,2,0,0,2,1
5,2209,80595,13,6315,2209,80595,3,3,2,2,2,3,3,2,0,0,1,2
5,2157,78386,20,6302,2157,78386,3,3,2,2,2,3,3,2,0,0,2,2
5,1971,76229,13,6282,1971,76229,3,3,2,2,2,3,3,2,0,0,2,2
5,1477,74258,3,6269,1477,74258,3,3,2,2,2,3,3,2,0,0,2,2
5,1561,72781,4,6266,1561,72781,3,3,2,2,2,3,3,2,0,0,2,1
5,1510,71220,5,6262,1510,71220,3,3,2,2,2,3,3,2,0,0,2,1
5,1399,69710,6,6257,1399,69710,3,3,2,2,2,3,3,2,0,0,2,1
5,1405,68311,8,6251,1405,68311,2,2,2,2,2,2,2,2,0,0,2,1
5,1446,66906,9,6243,1446,66906,2,2,2,2,2,2,2,2,0,0,2,2
5,1066,65460,5,6234,1066,65460,2,2,2,2,2,2,2,2,0,0,2,1
5,1049,64394,7,6229,1049,64394,2,2,2,2,2,2,2,2,0,0,2,1
5,611,63345,1,6222,611,63345,2,2,2,2,2,2,2,2,0,0,2,1
5,759,62734,9,6221,759,62734,2,2,2,2,2,2,2,2,0,0,2,1
5,875,61975,2,6212,875,61975,2,2,2,2,2,2,2,2,0,0,2,1
5,910,61100,5,6210,910,61100,2,2,2,2,2,2,2,2,0,0,2,1
5,838,60190,5,6205,838,60190,2,2,2,2,2,2,2,2,0,0,2,1
5,856,59352,6,6200,856,59352,2,2,2,2,2,2,2,2,0,0,2,2
5,958,58496,8,6194,958,58496,2,2,2,2,2,2,2,2,0,0,2,2
5,573,57538,3,6186,573,57538,2,2,2,2,2,2,2,2,0,0,2,2
5,541,56965,7,6183,541,56965,2,2,2,2,2,2,2,2,0,0,2,1
5,634,56424,0,6176,634,56424,2,2,2,2,2,2,2,2,0,0,2,1
5,629,55790,2,6176,629,55790,2,2,2,2,2,2,2,2,0,0,2,1
5,666,55161,1,6174,666,55161,2,2,2,2,2,2,2,2,0,0,2,2
5,451,54495,1,6173,451,54495,2,2,2,2,2,2,2,2,0,0,2,1
5,264,54044,2,6171,264,54044,2,2,2,2,2,2,2,2,0,0,2,1
5,255,53780,2,6169,255,53780,2,2,2,2,2,2,2,2,0,0,2,1
5,245,53525,0,6167,245,53525,2,2,2,2,2,2,2,2,0,0,2,1
5,359,53280,2,6167,359,53280,2,2,2,2,2,2,2,2,0,0,2,2
5,287,52921,0,6165,287,52921,2,2,2,2,2,2,2,2,0,0,2,2
5,284,52634,5,6165,284,52634,2,2,2,2,2,2,2,2,0,0,2,2
5,212,52350,4,6160,212,52350,2,2,2,2,2,2,2,2,0,0,2,2
5,250,52138,4,6156,250,52138,2,2,2,2,2,2,2,2,0,0,2,1
5,118,51888,7,6152,118,51888,2,2,2,2,2,2,2,2,0,0,2,2
5,173,51770,2,6145,173,51770,2,2,2,2,2,2,2,2,0,0,2,2
5,210,51597,4,6143,210,51597,2,2,2,2,2,2,2,2,0,0,2,1
5,224,51387,1,6139,224,51387,2,2,2,2,2,2,2,2,0,0,2,1
5,253,51200,0,6138,253,51200,2,2,2,2,2,2,2,2,0,0,2,2
5,191,50947,2,6138,191,50947,2,2,2,2,2,2,2,2,0,0,2,1
5,282,50756,3,6136,282,50756,2,2,2,2,2,2,2,2,0,0,2,2
5,115,50474,1,6133,115,50474,2,2,2,2,2,2,2,2,0,0,2,2
5,156,50359,7,6132,156,50359,2,2,2,2,2,2,2,2,0,0,2,1
5,241,50203,1,6125,241,50203,2,2,2,2,2,2,2,2,0,0,3,1
5,237,49962,2,6124,237,49962,2,2,2,2,2,2,2,2,0,0,3,2
5,275,49725,2,6122,275,49725,2,2,2,2,2,2,2,2,0,0,3,1
5,310,49450,3,6120,310,49450,2,2,2,2,2,2,2,2,0,0,3,1
5,358,49140,3,6117,358,49140,2,2,2,2,2,2,2,2,0,0,2,2
5,159,48782,4,6114,159,48782,2,2,2,2,2,2,2,2,0,0,2,1
5,215,48623,6,6110,215,48623,2,2,2,2,2,2,2,2,0,0,2,2
5,240,48408,3,6104,240,48408,3,3,3,2,2,2,2,2,0,0,3,1
5,279,48168,3,6101,279,48168,3,3,3,2,2,2,2,2,0,0,2,2
5,260,47889,1,6098,260,47889,3,3,3,2,2,2,2,2,0,0,2,2
5,278,47629,2,6097,278,47629,3,3,3,2,2,2,2,2,0,0,2,2
5,300,47351,10,6095,300,47351,3,3,3,2,2,2,2,2,0,0,2,1
5,166,47051,2,6085,166,47051,3,3,3,2,2,2,2,2,0,0,2,1
5,158,46885,1,6083,158,46885,3,3,3,2,2,2,2,2,0,0,2,1
5,178,46727,1,6082,178,46727,2,2,1,2,2,2,2,2,0,0,3,1
5,221,46549,4,6081,221,46549,2,2,1,2,2,2,2,2,0,0,2,1
5,288,46328,4,6077,288,46328,2,2,1,2,2,2,2,2,0,0,2,1
5,198,46040,2,6073,198,46040,2,2,1,2,2,2,2,2,0,0,2,1
5,190,45842,2,6071,190,45842,2,2,1,2,2,2,2,2,0,0,2,2
5,158,45652,3,6069,158,45652,2,2,1,2,2,2,2,2,0,0,2,1
5,137,45494,3,6066,137,45494,2,2,1,2,2,2,2,2,0,0,2,2
5,158,45357,1,6063,158,45357,2,2,1,2,2,2,2,2,0,0,2,2
5,183,45199,3,6062,183,45199,2,2,1,2,2,2,2,2,0,0,2,2
5,208,45016,5,6059,208,45016,2,2,1,2,2,2,2,2,0,0,2,1
5,156,44808,3,6054,156,44808,2,2,1,2,2,2,2,2,0,0,2,1
5,164,44652,2,6051,164,44652,2,2,1,2,2,2,2,2,0,0,2,1
5,93,44488,2,6049,93,44488,2,2,1,2,2,2,2,2,0,0,2,1
5,106,44395,3,6047,106,44395,2,2,1,2,2,2,2,2,0,0,2,2
5,110,44289,4,6044,110,44289,2,2,1,2,2,2,2,2,0,0,2,1
5,150,44179,2,6040,150,44179,2,2,1,2,2,2,2,2,0,0,2,2
5,146,44029,5,6038,146,44029,2,2,1,2,2,2,2,2,0,0,2,2
5,109,43883,6,6033,109,43883,2,2,1,2,2,2,2,2,0,0,2,1
5,105,43774,5,6027,105,43774,2,2,1,2,2,2,2,2,0,0,2,2
5,54,43669,2,6022,54,43669,2,2,1,2,2,2,2,2,0,0,2,1
5,79,43615,5,6020,79,43615,2,2,1,2,2,2,2,2,0,0,2,1
5,88,43536,4,6015,88,43536,2,2,1,2,2,2,2,2,0,0,2,1
5,130,43448,7,6011,130,43448,2,2,1,2,2,2,2,2,0,0,2,2
5,115,43318,4,6004,115,43318,2,2,1,2,2,2,2,2,0,0,2,2
5,94,43203,5,6000,94,43203,2,2,1,2,2,2,2,2,0,0,2,2
5,142,43109,11,5995,142,43109,2,2,1,2,2,2,2,2,0,0,2,1
5,115,42967,4,5984,115,42967,2,2,1,2,2,2,2,2,0,0,2,1
5,71,42852,4,5980,71,42852,2,2,1,2,2,2,2,2,0,0,2,2
5,96,42781,6,5976,96,42781,2,2,1,2,2,2,2,2,0,0,2,2
5,97,42685,5,5970,97,42685,2,2,1,2,2,2,2,2,0,0,2,2
5,112,42588,4,5965,112,42588,2,2,1,2,2,2,2,2,0,0,2,2
5,103,42476,9,5961,103,42476,2,2,2,2,3,3,3,2,0,0,2,1
5,123,42373,10,5952,123,42373,2,2,2,2,3,3,3,2,0,0,2,2
5,95,42250,10,5942,95,42250,2,2,2,2,3,3,3,2,0,0,2,1
5,93,42155,8,5932,93,42155,2,2,2,2,3,3,3,2,0,0,2,2
5,105,42062,6,5924,105,42062,2,2,2,2,3,3,3,2,0,0,3,1
5,127,41957,16,5918,127,41957,2,2,2,2,3,3,3,2,0,0,3,1
5,159,41830,13,5902,159,41830,2,2,2,2,3,3,3,2,0,0,3,1
5,128,41671,20,5889,128,41671,2,2,2,2,3,3,3,2,0,0,2,1
5,158,41543,10,5869,158,41543,2,2,2,2,3,3,3,2,0,0,2,1
5,99,41385,8,5859,99,41385,2,2,2,2,3,3,3,2,0,0,2,1
5,118,41286,11,5851,118,41286,2,2,2,2,3,3,3,2,0,0,2,1
5,163,41168,8,5840,163,41168,2,2,2,2,3,3,3,2,0,0,2,2
5,179,41005,14,5832,179,41005,2,2,2,2,3,3,3,2,0,0,2,2
5,184,40826,14,5818,184,40826,2,2,2,2,3,3,3,2,0,0,2,2
5,211,40642,19,5804,211,40642,2,2,2,2,3,3,3,2,0,0,2,2
5,165,40431,15,5785,165,40431,2,2,2,2,3,3,3,2,0,0,2,2
5,148,40266,15,5770,148,40266,2,2,2,2,3,3,3,2,0,0,2,2
5,128,40118,13,5755,128,40118,2,2,2,2,3,3,3,2,1,0,2,1
5,170,39990,15,5742,170,39990,2,2,2,2,3,3,3,3,1,0,2,2
5,177,39820,16,5727,177,39820,2,2,2,2,3,3,3,3,1,0,2,1
5,225,39643,18,5711,225,39643,2,2,2,2,3,3,3,3,1,0,2,2
5,218,39418,18,5693,218,39418,2,2,2,2,3,3,3,3,1,0,2,1
5,165,39200,28,5675,165,39200,2,2,2,2,3,3,3,3,1,0,2,1
5,129,39035,26,5647,129,39035,2,2,2,2,3,3,3,3,1,0,2,2
5,132,38906,30,5621,132,38906,2,2,2,2,3,3,3,3,1,0,2,1
5,203,38774,24,5591,203,38774,2,2,2,2,3,3,3,3,1,0,2,1
5,240,38571,30,5567,240,38571,2,2,2,2,3,3,3,3,1,0,2,1
5,256,38331,29,5537,256,38331,2,2,2,2,3,3,3,3,1,0,2,2
5,287,38075,26,5508,287,38075,2,2,2,2,3,3,3,3,1,0,2,1
5,262,37788,23,5482,262,37788,2,2,2,2,3,3,3,3,1,0,2,1
5,233,37526,18,5459,233,37526,2,2,2,2,3,3,3,3,1,1,2,1
5,216,37293,28,5441,216,37293,2,2,2,2,3,3,3,3,1,1,2,1
5,303,37077,27,5413,303,37077,2,2,2,2,3,3,3,3,1,1,2,1
5,324,36774,39,5386,324,36774,2,2,2,2,3,3,3,3,1,1,2,1
5,295,36450,33,5347,295,36450,2,2,2,2,3,3,3,3,1,1,2,1
5,309,36155,30,5314,309,36155,2,2,2,2,3,3,3,3,1,1,2,1
5,268,35846,35,5284,268,35846,2,2,2,2,3,3,3,3,1,1,2,1
5,263,35578,35,5249,263,35578,2,2,2,2,3,3,3,3,1,1,2,1
