Regions,Cases,Cumulative Cases,Deaths,Cumulative Deaths,Tests,Cumulative Tests,Meeting Friends/Family (Indoor) (Low),Meeting Friends/Family (Indoor) (Moderate),Meeting Friends/Family (Indoor) (High),Meeting Friends/Family (Outdoor) (Low),Meeting Friends/Family (Outdoor) (Moderate),Meeting Friends/Family (Outdoor) (High),Domestic Travel (Low),Domestic Travel (Moderate),Domestic Travel (High),International Travel (Low),International Travel (Moderate),International Travel (High),Cafes and Restaurants (Low),Cafes and Restaurants (Moderate),Cafes and Restaurants (High),Pubs and Bars (Low),Pubs and Bars (Moderate),Pubs and Bars (High),Sports and Leisure (Low),Sports and Leisure (Moderate),Sports and Leisure (High),School Closure,Non-Essential Shops,Hospitals/ Care and Nursing Home Visits (Low),Hospitals/ Care and Nursing Home Visits (Moderate),Hospitals/ Care and Nursing Home Visits (High),Temperature,Humidity
1,218,28943,0,2960,218,28969,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,30,29,34,27,0,2,1
1,207,28754,0,2960,207,28751,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,29,29,34,27,0,2,1
1,252,28529,1,2960,252,28544,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,29,29,34,27,0,2,1
1,311,28272,0,2959,311,28292,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,29,29,34,27,0,2,2
1,343,27970,1,2959,343,27981,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,29,29,34,27,0,2,2
1,135,27707,1,2958,135,27638,34,27,0,34,27,0,34,0,0,34,27,0,34,0,0,34,0,0,34,0,0,29,28,34,27,0,2,2
1,166,27492,0,2957,166,27503,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,0,0,29,28,33,27,0,2,1
1,182,27331,2,2957,182,27337,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,0,0,28,28,33,27,0,2,1
1,233,27138,0,2955,233,27155,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,0,0,28,28,33,27,0,2,1
1,244,26918,1,2955,244,26922,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,0,0,28,28,33,27,0,2,2
1,158,26706,0,2954,158,26678,33,27,0,33,27,0,33,0,0,33,27,0,33,0,0,33,0,0,33,0,0,28,28,33,27,0,2,1
1,87,26543,1,2952,87,26520,33,24,0,33,24,0,33,0,0,33,24,0,33,0,0,33,0,0,33,0,0,28,27,33,24,0,2,1
1,61,26441,2,2951,61,26433,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,0,0,28,27,32,24,0,2,1
1,49,26376,0,2949,49,26372,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,0,0,27,27,32,24,0,2,2
1,96,26307,0,2949,96,26323,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,0,0,27,27,32,24,0,2,2
1,84,26231,1,2949,84,26227,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,0,0,27,27,32,24,0,2,2
1,91,26140,0,2948,91,26143,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,0,0,27,27,32,24,0,2,1
1,73,26058,2,2948,73,26052,32,24,0,32,24,0,32,0,0,32,24,0,32,0,0,32,0,0,32,0,0,27,26,32,24,0,2,2
1,83,25975,0,2946,83,25979,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,0,0,27,26,31,24,0,2,1
1,52,25906,0,2946,52,25896,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,0,0,26,26,31,24,0,2,2
1,49,25845,1,2946,49,25844,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,0,0,26,26,31,24,0,2,1
1,101,25777,1,2945,101,25795,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,0,0,26,26,31,24,0,2,1
1,100,25694,1,2944,100,25694,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,0,0,26,26,31,24,0,2,1
1,101,25593,0,2943,101,25594,31,24,0,31,24,0,31,0,0,31,24,0,31,0,0,31,0,0,31,0,0,26,25,31,24,0,2,2
1,77,25501,0,2943,77,25493,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,0,0,26,25,30,24,0,2,2
1,138,25395,0,2943,138,25416,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,0,0,25,25,30,24,0,2,2
1,58,25304,0,2943,58,25278,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,0,0,25,25,30,24,0,2,2
1,55,25221,0,2943,55,25220,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,0,0,25,25,30,24,0,2,2
1,87,25154,0,2943,87,25165,30,24,0,30,24,0,30,0,0,30,24,0,30,0,0,30,0,0,30,24,0,25,25,30,24,0,2,1
1,109,25070,1,2943,109,25078,30,21,0,30,21,0,30,0,0,30,21,0,30,0,0,30,0,0,30,21,0,25,24,30,21,0,2,2
1,119,24965,1,2942,119,24969,29,21,0,29,21,0,29,0,0,29,21,0,29,0,0,29,0,0,29,21,0,25,24,29,21,0,3,1
1,176,24831,2,2941,176,24850,29,21,0,29,21,0,29,0,0,29,21,0,29,0,0,29,0,0,29,21,0,24,24,29,21,0,3,1
1,210,24662,2,2939,210,24674,29,21,0,29,21,0,29,0,0,29,21,0,29,0,0,29,0,0,29,21,0,24,24,29,21,0,3,1
1,72,24510,0,2937,72,24464,29,21,0,29,21,0,29,0,0,29,21,0,29,0,0,29,0,0,29,21,0,24,24,29,21,0,2,2
1,73,24391,1,2937,73,24392,29,21,0,29,21,0,29,0,0,29,21,0,29,0,0,29,0,0,29,21,0,24,24,29,21,0,3,1
1,91,24313,0,2936,91,24319,29,21,0,29,21,0,29,0,0,29,21,0,29,0,0,29,0,0,29,21,0,24,23,29,21,0,3,1
1,113,24220,0,2936,113,24228,28,21,0,28,21,0,28,0,0,28,21,0,28,0,0,28,0,0,28,21,0,24,23,28,21,0,2,2
1,114,24114,0,2936,114,24115,28,21,0,28,21,0,28,0,0,28,21,0,28,0,0,28,0,0,28,21,0,23,23,28,21,0,2,1
1,88,24009,2,2936,88,24001,28,21,0,28,21,0,28,0,0,28,21,0,28,0,0,28,0,0,28,21,0,23,23,28,21,0,2,1
1,108,23906,1,2934,108,23913,28,21,0,28,21,0,28,0,0,28,21,0,28,0,0,28,0,0,28,21,0,23,23,28,21,0,2,1
1,54,23823,2,2933,54,23805,28,21,0,28,21,0,28,0,0,28,21,0,28,0,0,28,0,0,28,21,0,23,23,28,21,0,2,1
1,69,23746,0,2931,69,23751,28,21,0,28,21,0,28,0,0,28,21,0,28,0,0,28,0,0,28,21,0,23,22,28,21,0,2,1
1,75,23680,0,2931,75,23682,27,21,0,27,21,0,27,0,0,27,21,0,27,21,0,27,21,0,27,21,0,23,22,27,21,0,3,1
1,110,23595,1,2931,110,23607,27,21,0,27,21,0,27,0,0,27,21,0,27,21,0,27,21,0,27,21,0,22,22,27,21,0,2,1
1,108,23497,1,2930,108,23497,27,21,0,27,21,0,27,0,0,27,21,0,27,21,0,27,21,0,27,21,0,22,22,27,21,0,2,1
1,77,23399,1,2929,77,23389,27,21,0,27,21,0,27,0,0,27,21,0,27,21,0,27,21,0,27,21,0,22,22,27,21,0,2,1
1,92,23307,1,2928,92,23312,27,21,0,27,21,0,27,0,0,27,21,0,27,21,0,27,21,0,27,21,0,22,22,27,21,0,2,2
1,38,23238,5,2927,38,23220,27,18,0,27,18,0,27,0,0,27,18,0,27,18,0,27,18,0,27,18,0,22,21,27,18,0,2,1
1,44,23180,2,2922,44,23182,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,22,21,26,18,0,2,2
1,82,23125,0,2920,82,23138,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,21,21,26,18,0,2,1
1,94,23052,1,2920,94,23056,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,21,21,26,18,0,2,1
1,88,22964,0,2919,88,22962,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,21,21,26,18,0,2,1
1,68,22880,5,2919,68,22874,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,21,21,26,18,0,2,1
1,82,22801,2,2914,82,22806,26,18,0,26,18,0,26,0,0,26,18,0,26,18,0,26,18,0,26,18,0,21,20,26,18,0,2,1
1,48,22735,3,2912,48,22724,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,21,20,25,18,0,2,1
1,63,22671,1,2909,63,22676,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,20,20,25,18,0,2,2
1,80,22607,2,2908,80,22613,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,20,20,25,18,0,2,1
1,92,22529,4,2906,92,22533,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,20,20,25,18,0,2,1
1,113,22434,4,2902,113,22441,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,20,20,25,18,0,2,2
1,89,22336,2,2898,89,22328,25,18,0,25,18,0,25,0,0,25,18,0,25,18,0,25,18,0,25,18,0,20,19,25,18,0,2,1
1,104,22234,1,2896,104,22239,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,20,19,24,18,0,2,1
1,46,22154,2,2895,46,22135,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,19,19,24,18,0,2,1
1,94,22073,2,2893,94,22089,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,19,19,24,18,0,2,1
1,99,21993,2,2891,99,21995,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,19,19,24,18,0,2,1
1,95,21897,5,2889,95,21896,24,18,0,24,18,0,24,0,0,24,18,0,24,18,0,24,18,0,24,18,0,19,19,24,18,0,2,2
1,110,21796,2,2884,110,21801,24,15,0,24,15,0,24,0,0,24,15,0,24,15,0,24,15,0,24,15,0,19,18,24,15,0,2,2
1,108,21691,2,2882,108,21691,23,15,0,23,15,0,23,0,0,23,15,0,23,15,0,23,15,0,23,15,0,19,18,23,15,0,2,2
1,139,21572,3,2880,139,21583,23,15,0,23,15,0,23,0,0,23,15,0,23,15,0,23,15,0,23,15,0,18,18,23,15,0,2,1
1,127,21448,4,2877,127,21444,23,15,0,23,15,0,23,0,0,23,15,0,23,15,0,23,15,0,23,15,0,18,18,23,15,0,2,1
1,84,21331,2,2873,84,21317,23,15,0,23,15,0,23,0,0,23,15,0,23,15,0,23,15,0,23,15,0,18,18,23,15,0,2,2
1,107,21225,1,2871,107,21233,23,15,0,23,15,0,23,0,0,23,15,0,23,15,0,23,15,0,23,15,0,18,18,23,15,0,2,2
1,105,21126,4,2870,105,21126,23,15,0,23,15,0,23,15,0,23,15,0,23,15,15,23,15,15,23,15,15,18,17,23,15,0,2,2
1,120,21016,4,2866,120,21021,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,18,17,22,15,0,2,1
1,129,20898,5,2862,129,20901,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,17,17,22,15,0,2,1
1,129,20772,5,2857,129,20772,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,17,17,22,15,0,2,1
1,78,20660,4,2852,78,20643,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,17,17,22,15,0,2,1
1,87,20562,6,2848,87,20565,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,17,17,22,15,0,2,2
1,114,20469,5,2842,114,20478,22,15,0,22,15,0,22,15,0,22,15,0,22,15,15,22,15,15,22,15,15,17,16,22,15,0,3,1
1,126,20360,11,2837,126,20364,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,15,17,16,21,15,0,3,1
1,173,20222,13,2826,173,20238,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,15,16,16,21,15,0,3,1
1,171,20065,6,2813,171,20065,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,15,16,16,21,15,0,2,1
1,177,19892,7,2807,177,19894,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,15,16,16,21,15,0,2,1
1,131,19732,7,2800,131,19717,21,15,0,21,15,0,21,15,0,21,15,0,21,15,15,21,15,15,21,15,15,16,16,21,15,0,2,1
1,144,19581,12,2793,144,19586,21,12,0,21,12,0,21,12,0,21,12,0,21,12,12,21,12,12,21,12,12,16,15,21,12,0,2,1
1,153,19439,9,2781,153,19442,20,12,0,20,12,0,20,12,0,20,12,0,20,12,12,20,12,12,20,12,12,16,15,20,12,0,2,2
1,169,19283,12,2772,169,19289,20,12,0,20,12,0,20,12,0,20,12,0,20,12,12,20,12,12,20,12,12,15,15,20,12,0,2,2
1,164,19121,6,2760,164,19120,20,12,0,20,12,0,20,12,0,20,12,0,20,12,12,20,12,12,20,12,12,15,15,20,12,0,2,2
1,161,18957,6,2754,161,18956,20,12,0,20,12,0,20,12,0,20,12,0,20,12,12,20,12,12,20,12,12,15,15,20,12,0,2,2
1,165,18793,8,2748,165,18795,20,12,0,20,12,0,20,12,0,20,12,0,20,12,12,20,12,12,20,12,12,15,15,20,12,0,2,2
1,145,18636,14,2740,145,18630,20,12,0,20,12,0,20,12,0,20,12,0,20,12,12,20,12,12,20,12,12,15,14,20,12,0,2,2
1,132,18489,5,2726,132,18485,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,15,14,19,12,0,2,1
1,173,18339,12,2721,173,18353,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,14,14,19,12,12,2,2
1,182,18177,18,2709,182,18180,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,14,14,19,12,12,2,2
1,166,18003,11,2691,166,17998,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,14,14,19,12,12,2,2
1,177,17828,12,2680,177,17832,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,14,14,19,12,12,2,1
1,174,17656,16,2668,174,17655,19,12,0,19,12,0,19,12,0,19,12,0,19,12,12,19,12,12,19,12,12,14,13,19,12,12,2,1
1,127,17496,12,2652,127,17481,18,12,0,18,12,0,18,12,0,18,12,0,18,12,12,18,12,12,18,12,12,14,13,18,12,12,2,2
1,105,17361,16,2640,105,17354,18,12,0,18,12,0,18,12,0,18,12,0,18,12,12,18,12,12,18,12,12,13,13,18,12,12,2,1
1,153,17233,8,2624,153,17249,18,12,0,18,12,0,18,12,0,18,12,0,18,12,12,18,12,12,18,12,12,13,13,18,12,12,1,1
1,143,17099,14,2616,143,17096,18,12,0,18,12,0,18,12,0,18,12,0,18,12,12,18,12,12,18,12,12,13,13,18,12,12,2,1
1,172,16943,19,2602,172,16953,18,12,0,18,12,0,18,12,0,18,12,0,18,12,12,18,12,12,18,12,12,13,13,18,12,12,2,2
1,218,16765,13,2583,218,16781,18,9,0,18,9,0,18,9,0,18,9,0,18,9,9,18,9,9,18,9,9,13,12,18,9,9,2,1
1,217,16563,17,2570,217,16563,17,9,0,17,9,0,17,9,0,17,9,0,17,9,9,17,9,9,17,9,9,13,12,17,9,9,2,1
1,149,16368,13,2553,149,16346,17,9,0,17,9,0,17,9,0,17,9,0,17,9,9,17,9,9,17,9,9,12,12,17,9,9,2,1
1,139,16200,17,2540,139,16197,17,9,0,17,9,0,17,9,0,17,9,0,17,9,9,17,9,9,17,9,9,12,12,17,9,9,2,1
1,170,16047,11,2523,170,16058,17,9,0,17,9,0,17,9,0,17,9,0,17,9,9,17,9,9,17,9,9,12,12,17,9,9,2,1
1,191,15881,19,2512,191,15888,17,9,0,17,9,0,17,9,0,17,9,0,17,9,9,17,9,9,17,9,9,12,12,17,9,9,2,1
1,197,15695,20,2493,197,15697,17,9,0,17,9,0,17,9,0,17,9,0,17,9,9,17,9,9,17,9,9,12,11,17,9,9,2,1
1,160,15512,23,2473,160,15500,16,9,0,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,12,11,16,9,9,2,1
1,192,15329,19,2450,192,15340,16,9,0,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,11,11,16,9,9,2,1
1,145,15163,14,2431,145,15148,16,9,0,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,11,11,16,9,9,2,1
1,164,14996,29,2417,164,15003,16,9,0,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,11,11,16,9,9,2,1
1,240,14813,21,2388,240,14839,16,9,0,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,11,11,16,9,9,2,1
1,281,14585,25,2367,281,14599,16,9,0,16,9,0,16,9,0,16,9,9,16,9,9,16,9,9,16,9,9,11,10,16,9,9,2,1
1,274,14320,23,2342,274,14318,15,9,0,15,9,0,15,9,0,15,9,9,15,9,9,15,9,9,15,9,9,11,10,15,9,9,2,1
1,293,14037,22,2319,293,14044,15,9,0,15,9,0,15,9,0,15,9,9,15,9,9,15,9,9,15,9,9,10,10,15,9,9,2,1
1,272,13758,27,2297,272,13751,15,9,0,15,9,0,15,9,0,15,9,9,15,9,9,15,9,9,15,9,9,10,10,15,9,9,2,1
1,203,13502,16,2270,203,13479,15,9,0,15,9,0,15,9,0,15,9,9,15,9,9,15,9,9,15,9,9,10,10,15,9,9,2,1
1,257,13258,23,2254,257,13276,15,9,0,15,9,0,15,9,0,15,9,9,15,9,9,15,9,9,15,9,9,10,10,15,9,9,2,1
1,252,13020,18,2231,252,13019,15,6,0,15,6,0,15,6,0,15,6,6,15,6,6,15,6,6,15,6,6,10,9,15,6,6,1,1
1,226,12775,30,2213,226,12767,14,6,0,14,6,0,14,6,0,14,6,6,14,6,6,14,6,6,14,6,6,10,9,14,6,6,1,1
1,298,12517,15,2183,298,12541,14,6,0,14,6,0,14,6,0,14,6,6,14,6,6,14,6,6,14,6,6,9,9,14,6,6,1,1
1,322,12235,33,2168,322,12243,14,6,0,14,6,0,14,6,0,14,6,6,14,6,6,14,6,6,14,6,6,9,9,14,6,6,1,1
1,308,11925,29,2135,308,11921,14,6,0,14,6,0,14,6,0,14,6,6,14,6,6,14,6,6,14,6,6,9,9,14,6,6,1,1
1,199,11649,24,2106,199,11613,14,6,0,14,6,0,14,6,0,14,6,6,14,6,6,14,6,6,14,6,6,9,9,14,6,6,1,1
1,176,11421,35,2082,176,11414,14,6,6,14,6,6,14,6,6,14,6,6,14,6,6,14,6,6,14,6,6,9,8,14,6,6,2,1
1,268,11207,30,2047,268,11238,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,9,8,13,6,6,2,1
1,313,10955,32,2017,313,10970,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,8,8,13,6,6,2,1
1,334,10650,35,1985,334,10657,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,8,8,13,6,6,1,1
1,284,10339,39,1950,284,10323,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,8,8,13,6,6,1,1
1,235,10055,42,1911,235,10039,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,8,8,13,6,6,1,2
1,169,9826,40,1869,169,9804,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,13,6,6,8,7,13,6,6,1,1
1,198,9625,34,1829,198,9635,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,8,7,12,6,6,1,1
1,294,9405,40,1795,294,9437,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,7,7,12,6,6,1,1
1,294,9143,42,1755,294,9143,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,7,7,12,6,6,1,2
1,378,8821,50,1713,378,8849,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,7,7,12,6,6,1,2
1,272,8506,43,1663,272,8471,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6,6,7,7,12,6,6,1,2
1,319,8183,45,1620,319,8199,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,12,3,3,7,6,12,3,3,2,1
1,242,7905,46,1575,242,7880,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,7,6,11,3,3,2,1
1,246,7636,41,1529,246,7638,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,6,6,11,3,3,2,1
1,298,7374,41,1488,298,7392,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,6,6,11,3,3,2,1
1,269,7103,50,1447,269,7094,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,6,6,11,3,3,2,1
1,334,6803,38,1397,334,6825,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,6,6,11,3,3,2,1
1,219,6529,38,1359,219,6491,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,11,3,3,6,5,11,3,3,2,1
1,187,6282,63,1321,187,6272,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,6,5,10,3,3,1,1
1,246,6065,50,1258,246,6085,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,5,5,10,3,3,1,1
1,195,5856,49,1208,195,5839,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,5,5,10,3,3,1,2
1,255,5624,60,1159,255,5644,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,5,5,10,3,3,1,1
1,267,5385,32,1099,267,5389,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,5,5,10,3,3,2,1
1,217,5138,65,1067,217,5122,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,10,3,3,5,4,10,3,3,2,1
1,210,4907,60,1002,210,4905,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,5,4,9,3,3,1,1
1,172,4707,48,942,172,4695,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,4,4,9,3,3,1,1
1,214,4509,57,894,214,4523,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,4,4,9,3,3,2,1
1,174,4322,63,837,174,4309,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,4,4,9,3,3,2,1
1,172,4135,57,774,172,4135,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,9,3,3,4,4,9,3,3,2,1
1,233,3942,65,717,233,3963,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,9,0,0,4,3,9,0,0,2,1
1,187,3745,66,652,187,3730,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,4,3,8,0,0,2,1
1,228,3529,48,586,228,3543,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,3,3,8,0,0,2,1
1,215,3319,67,538,215,3315,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,3,3,8,0,0,2,1
1,149,3122,61,471,149,3100,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,3,3,8,0,0,2,1
1,189,2937,52,410,189,2951,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,3,3,8,0,0,1,1
1,259,2738,53,358,259,2762,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,8,0,0,3,2,8,0,0,1,1
1,213,2518,43,305,213,2503,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,3,2,7,0,0,1,1
1,296,2262,45,262,296,2290,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,2,2,7,0,0,1,1
1,277,2000,36,217,277,1994,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,2,2,7,0,0,1,1
1,206,1740,25,181,206,1717,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,2,2,7,0,0,1,1
1,129,1536,25,156,129,1511,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,2,2,7,0,0,1,1
1,158,1372,23,131,158,1382,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,7,0,0,2,1,7,0,0,1,1
1,137,1231,21,108,137,1224,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,2,1,6,0,0,1,1
1,154,1081,18,87,154,1087,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,1,1,6,0,0,1,1
1,116,945,12,69,116,933,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,1,1,6,0,0,1,1
1,135,810,14,57,135,817,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,1,1,6,0,0,1,1
1,117,688,11,43,117,682,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,1,1,6,0,0,1,1
1,99,571,14,32,99,565,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,6,0,0,1,0,6,0,0,1,1
1,69,476,2,18,69,466,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,1,0,5,0,0,1,1
1,53,402,4,16,53,397,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,5,0,0,1,1
1,66,339,1,12,66,344,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,5,0,0,1,1
1,48,284,3,11,48,278,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,5,0,0,1,2
1,33,235,0,8,33,230,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,5,0,0,1,2
1,34,196,4,8,34,197,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,5,0,0,0,0,5,0,0,1,1
1,26,165,0,4,26,163,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,2
1,19,139,1,4,19,137,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,2
1,22,117,1,3,22,118,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,1
1,17,97,1,2,17,96,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,1
1,25,76,0,1,25,79,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,1,1
1,12,58,0,1,12,54,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,2,2
